chainage;advance;ring;easting;northing;tunnel_elev;surface_elev;soil_base_elev;soil_depth;lon;lat;tunnel_dir
2682.41;1393;1406;117439.26;1215675.87;8.41;128.21;75.79;52.22;10.811908447076;59.935768647305;294.33
2684.21;1394;1407;117437.53;1215676.65;8.42;128.24;75.76;52.25;10.811877501703;59.935775738768;294.33
2686.01;1395;1408;117435.98;1215677.35;8.43;128.11;75.76;52.24;10.811849811386;59.935782082856;294.33
2687.81;1396;1409;117434.25;1215678.13;8.44;128.09;75.79;52.21;10.811818866013;59.935789173414;294.33
2689.61;1397;1410;117432.61;1215678.88;8.44;128.24;75.82;52.18;10.811789547274;59.935795890736;294.33
2691.41;1398;1411;117431.06;1215679.58;8.45;128.17;75.86;52.14;10.811761858744;59.935802235730;294.33
2693.21;1399;1412;117429.33;1215680.36;8.46;128.16;75.95;52.05;10.811730911583;59.935809326287;294.33
2695.01;1400;1413;117427.78;1215681.06;8.46;128.19;76.02;52.00;10.811703223053;59.935815670375;294.33
2696.81;1401;1414;117426.05;1215681.84;8.47;128.43;76.23;51.85;10.811672275893;59.935822761839;294.33
2698.61;1402;1415;117424.41;1215682.58;8.48;128.41;76.51;51.64;10.811642958941;59.935829479161;294.33
2700.41;1403;1416;117422.86;1215683.28;8.49;128.33;76.66;51.54;10.811615268624;59.935835823249;294.33
2702.21;1404;1417;117421.13;1215684.07;8.49;128.34;76.95;51.28;10.811584323251;59.935842913807;294.33
2704.01;1405;1418;117419.58;1215684.77;8.50;128.37;77.24;51.01;10.811556632933;59.935849258800;294.33
2705.81;1406;1419;117417.85;1215685.55;8.51;128.47;77.39;50.89;10.811525687560;59.935856349358;294.33
2707.61;1407;1420;117416.21;1215686.29;8.52;128.40;77.68;50.62;10.811496368821;59.935863066680;294.33
2709.41;1408;1421;117414.66;1215686.99;8.52;128.35;77.96;50.37;10.811468680291;59.935869410768;294.33
2711.21;1409;1422;117412.93;1215687.77;8.53;128.43;78.09;50.27;10.811437733131;59.935876502232;294.33
2713.01;1410;1423;117411.38;1215688.47;8.54;128.45;78.34;50.06;10.811410044601;59.935882846319;294.33
2714.81;1411;1424;117409.65;1215689.26;8.55;128.47;78.59;49.84;10.811379097440;59.935889936877;294.33
2716.61;1412;1425;117408.01;1215690.00;8.55;128.45;78.72;49.74;10.811349780489;59.935896654200;294.33
2718.41;1413;1426;117406.46;1215690.70;8.56;128.38;79.02;49.48;10.811322091959;59.935902999193;294.33
2720.21;1414;1427;117404.73;1215691.48;8.57;128.33;79.43;49.10;10.811291144798;59.935910089751;294.33
2722.01;1415;1428;117403.18;1215692.18;8.58;128.65;79.68;48.88;10.811263456268;59.935916433839;294.33
2723.81;1416;1429;117401.45;1215692.96;8.58;128.69;80.17;48.42;10.811232509108;59.935923524396;294.33
2725.61;1417;1430;117399.81;1215693.71;8.59;128.57;80.42;48.20;10.811203192156;59.935930242625;294.33
2727.41;1418;1431;117398.26;1215694.41;8.60;128.46;80.93;47.74;10.811175501839;59.935936586712;294.33
2729.21;1419;1432;117396.53;1215695.19;8.61;128.47;81.54;47.16;10.811144556466;59.935943677270;294.33
2731.01;1420;1433;117394.98;1215695.89;8.61;128.51;81.83;46.90;10.811116866148;59.935950022264;294.33
2732.81;1421;1434;117393.25;1215696.67;8.62;128.51;82.43;46.35;10.811085920775;59.935957112821;294.33
2734.61;1422;1435;117391.61;1215697.41;8.63;128.56;83.01;45.80;10.811056602036;59.935963830144;294.33
2736.41;1423;1436;117390.06;1215698.11;8.64;128.61;83.31;45.52;10.811028913506;59.935970174232;294.33
2738.21;1424;1437;117388.33;1215698.90;8.64;128.74;83.89;44.96;10.810997966345;59.935977264789;294.33
2740.01;1425;1438;117386.78;1215699.60;8.65;129.12;84.16;44.72;10.810970277816;59.935983609783;294.33
2741.81;1426;1439;117385.05;1215700.38;8.66;129.03;84.85;44.05;10.810939330655;59.935990700340;294.33
2743.61;1427;1440;117383.41;1215701.12;8.67;128.97;85.52;43.41;10.810910013703;59.935997417663;294.33
2745.41;1428;1441;117381.86;1215701.82;8.67;128.92;86.19;42.76;10.810882323386;59.936003762657;294.33
2747.21;1429;1442;117380.13;1215702.60;8.68;128.89;86.54;42.43;10.810851378013;59.936010853214;294.33
2749.01;1430;1443;117378.58;1215703.30;8.69;128.94;87.21;41.79;10.810823689483;59.936017197302;294.33
2750.81;1431;1444;117376.85;1215704.09;8.69;129.22;87.57;41.43;10.810792742322;59.936024287859;294.33
2752.61;1432;1445;117375.21;1215704.83;8.70;129.14;88.26;40.74;10.810763423583;59.936031006088;294.33
2754.41;1433;1446;117373.66;1215705.53;8.71;128.89;88.91;40.09;10.810735735053;59.936037350176;294.33
2756.21;1434;1447;117371.93;1215706.31;8.72;128.85;89.26;39.74;10.810704787893;59.936044440733;294.33
2758.01;1435;1448;117370.38;1215707.01;8.72;129.00;89.95;39.09;10.810677099363;59.936050784821;294.33
2759.81;1436;1449;117368.65;1215707.80;8.73;129.22;90.64;38.50;10.810646152202;59.936057876285;294.33
2761.61;1437;1450;117367.01;1215708.54;8.74;129.31;90.97;38.26;10.810616835251;59.936064593607;294.33
2763.41;1438;1451;117365.46;1215709.24;8.75;129.63;91.71;37.62;10.810589146721;59.936070937695;294.33
2765.21;1439;1452;117363.73;1215710.02;8.75;129.82;92.52;36.93;10.810558199560;59.936078028252;294.33
2767.01;1440;1453;117362.18;1215710.72;8.76;129.95;92.92;36.64;10.810530511030;59.936084373246;294.33
2768.81;1441;1454;117360.45;1215711.50;8.77;130.00;93.73;35.95;10.810499563870;59.936091463804;294.33
2770.61;1442;1455;117358.81;1215712.24;8.78;130.04;94.14;35.67;10.810470246918;59.936098181126;294.33
2772.41;1443;1456;117357.26;1215712.94;8.78;129.96;94.95;34.98;10.810442556601;59.936104525214;294.33
2774.21;1444;1457;117355.53;1215713.73;8.79;129.94;95.72;34.28;10.810411611228;59.936111616678;294.33
2776.01;1445;1458;117353.98;1215714.43;8.80;129.92;96.12;34.07;10.810383920910;59.936117960765;294.33
2777.81;1446;1459;117352.25;1215715.21;8.81;130.07;96.94;33.49;10.810352975537;59.936125051323;294.33
2779.61;1447;1460;117350.61;1215715.95;8.81;130.11;97.74;32.92;10.810323656798;59.936131768646;294.33
2781.41;1448;1461;117349.06;1215716.65;8.82;130.38;98.15;32.80;10.810295968268;59.936138113639;294.33
2783.21;1449;1462;117347.33;1215717.43;8.83;131.57;98.96;32.82;10.810265021108;59.936145204197;294.33
2785.01;1450;1463;117345.78;1215718.14;8.83;132.09;99.36;32.88;10.810237332578;59.936151548284;294.33
2786.81;1451;1464;117344.04;1215718.92;8.84;132.12;100.14;32.41;10.810206385417;59.936158639748;294.33
2788.61;1452;1465;117342.40;1215719.66;8.85;132.08;100.94;31.87;10.810177068466;59.936165357071;294.33
2790.41;1453;1466;117340.86;1215720.36;8.86;132.55;101.76;31.65;10.810149379936;59.936171701158;294.33
2792.21;1454;1467;117339.12;1215721.14;8.86;133.61;102.16;31.84;10.810118432775;59.936178791716;294.33
2794.01;1455;1468;117337.58;1215721.84;8.87;134.05;102.97;31.04;10.810090744245;59.936185136710;294.33
2795.81;1456;1469;117335.84;1215722.63;8.88;134.22;103.37;30.64;10.810059797084;59.936192227267;294.33
2797.61;1457;1470;117334.20;1215723.37;8.89;134.46;104.21;29.88;10.810030478345;59.936198944590;294.33
2799.41;1458;1471;117332.65;1215724.07;8.89;134.59;105.10;29.03;10.810002789816;59.936205288677;294.33
2801.21;1459;1472;117330.92;1215724.85;8.90;134.78;105.54;28.62;10.809971842655;59.936212380141;294.33
2803.01;1460;1473;117329.37;1215725.55;8.91;134.95;106.47;27.75;10.809944154125;59.936218724229;294.33
2804.81;1461;1474;117327.64;1215726.33;8.92;134.97;107.33;26.97;10.809913208752;59.936225814786;294.33
2806.61;1462;1475;117326.00;1215727.07;8.92;134.89;107.79;26.58;10.809883890013;59.936232532109;294.33
2808.41;1463;1476;117324.45;1215727.78;8.93;134.91;108.68;25.75;10.809856201483;59.936238877103;294.33
2810.21;1464;1477;117322.72;1215728.56;8.94;134.90;109.62;24.87;10.809825254322;59.936245967660;294.33
2812.01;1465;1478;117321.17;1215729.26;8.95;134.89;110.04;24.49;10.809797565792;59.936252311748;294.33
2813.81;1466;1479;117319.44;1215730.04;8.95;134.86;110.94;23.62;10.809766618632;59.936259402305;294.33
2815.61;1467;1480;117317.80;1215730.78;8.96;134.78;111.35;23.24;10.809737301680;59.936266120534;294.33
2817.41;1468;1481;117316.25;1215731.48;8.97;134.75;112.21;22.40;10.809709611363;59.936272464622;294.33
2819.21;1469;1482;117314.52;1215732.27;8.98;134.68;113.11;21.60;10.809678665990;59.936279555179;294.33
2821.01;1470;1483;117312.97;1215732.97;8.98;134.70;113.55;21.25;10.809650975672;59.936285899267;294.33
2822.81;1471;1484;117311.24;1215733.75;8.99;134.71;114.42;20.48;10.809620030299;59.936292990730;294.33
2824.61;1472;1485;117309.60;1215734.49;9.00;134.59;115.27;19.71;10.809590711560;59.936299708053;294.33
2826.41;1473;1486;117308.05;1215735.19;9.00;134.90;115.74;19.33;10.809563023030;59.936306052141;294.33
2828.21;1474;1487;117306.32;1215735.97;9.01;135.45;116.49;18.69;10.809532075870;59.936313143604;294.33
2830.01;1475;1488;117304.77;1215736.67;9.02;135.26;116.86;18.45;10.809504387340;59.936319487692;294.33
2831.81;1476;1489;117303.04;1215737.46;9.03;134.85;117.55;17.88;10.809473440179;59.936326578250;294.33
2833.61;1477;1490;117301.40;1215738.20;9.03;134.69;118.30;17.23;10.809444123228;59.936333295572;294.33
2835.41;1478;1491;117299.85;1215738.90;9.04;135.09;119.30;16.34;10.809416434698;59.936339640566;294.33
2837.21;1479;1492;117298.12;1215739.68;9.05;135.75;119.78;15.93;10.809385487537;59.936346731124;294.33
2839.01;1480;1493;117296.57;1215740.38;9.06;135.84;120.57;15.20;10.809357799007;59.936353075211;294.33
2840.81;1481;1494;117294.84;1215741.16;9.06;135.90;120.85;14.96;10.809326851847;59.936360165769;294.33
2842.61;1482;1495;117293.20;1215741.91;9.07;135.90;121.42;14.41;10.809297534895;59.936366883997;294.33
2844.41;1483;1496;117291.65;1215742.61;9.08;135.87;121.97;13.89;10.809269844578;59.936373228085;294.33
2846.21;1484;1497;117289.92;1215743.39;9.09;135.83;122.24;13.63;10.809238899205;59.936380318643;294.33
2848.01;1485;1498;117288.37;1215744.09;9.09;135.80;122.81;13.10;10.809211208887;59.936386662730;294.33
2849.81;1486;1499;117286.64;1215744.87;9.10;135.85;123.17;12.76;10.809180263514;59.936393754194;294.33
2851.61;1487;1500;117285.00;1215745.61;9.11;135.91;123.32;12.63;10.809150944775;59.936400471517;294.33
2853.41;1488;1501;117283.45;1215746.31;9.12;135.92;123.62;12.34;10.809123256245;59.936406815604;294.33
2855.21;1489;1502;117281.72;1215747.10;9.12;135.87;123.96;11.98;10.809092309084;59.936413906162;294.33
2857.01;1490;1503;117280.17;1215747.80;9.13;135.89;124.13;11.77;10.809064620555;59.936420251155;294.33
2858.81;1491;1504;117278.44;1215748.58;9.14;135.78;124.47;11.38;10.809033673394;59.936427341713;294.33
2860.61;1492;1505;117276.80;1215749.32;9.15;135.80;124.65;11.16;10.809004356442;59.936434059036;294.33
2862.41;1493;1506;117275.25;1215750.02;9.15;135.73;124.77;11.00;10.808976666125;59.936440403123;294.33
2864.21;1494;1507;117273.52;1215750.80;9.16;135.72;124.91;10.85;10.808945720752;59.936447494587;294.33
2866.01;1495;1508;117271.97;1215751.50;9.17;135.62;124.97;10.77;10.808918032222;59.936453838675;294.33
2867.81;1496;1509;117270.24;1215752.29;9.18;135.64;125.10;10.62;10.808887085061;59.936460929232;294.33
2869.61;1497;1510;117268.60;1215753.03;9.18;135.73;125.28;10.41;10.808857766322;59.936467647461;294.33
2871.41;1498;1511;117267.05;1215753.73;9.19;135.81;125.40;10.25;10.808830077792;59.936473991548;294.33
2873.21;1499;1512;117265.32;1215754.51;9.20;135.78;125.42;10.20;10.808799130632;59.936481082106;294.33
2875.01;1500;1513;117263.77;1215755.21;9.20;135.77;125.44;10.16;10.808771442102;59.936487426194;294.33
2876.81;1501;1514;117262.04;1215755.99;9.21;135.76;125.45;10.14;10.808740494941;59.936494516751;294.33
2878.61;1502;1515;117260.40;1215756.74;9.22;135.76;125.41;10.18;10.808711177990;59.936501234980;294.33
2880.41;1503;1516;117258.85;1215757.44;9.23;135.77;125.35;10.23;10.808683489460;59.936507579068;294.33
2882.21;1504;1517;117257.12;1215758.22;9.23;135.79;125.30;10.26;10.808652542299;59.936514669625;294.33
2884.01;1505;1518;117255.57;1215758.92;9.24;135.68;125.20;10.31;10.808624853769;59.936521014619;294.33
2885.81;1506;1519;117253.84;1215759.70;9.25;135.58;125.15;10.31;10.808593906609;59.936528105176;294.33
2887.61;1507;1520;117252.20;1215760.44;9.26;135.58;125.07;10.35;10.808564589657;59.936534822499;294.33
2889.41;1508;1521;117250.65;1215761.14;9.26;135.50;124.98;10.38;10.808536899340;59.936541166587;294.33
2891.21;1509;1522;117248.92;1215761.93;9.27;135.50;124.94;10.37;10.808505953967;59.936548258050;294.33
2893.01;1510;1523;117247.37;1215762.63;9.28;135.37;124.85;10.45;10.808478263649;59.936554602138;294.33
2894.81;1511;1524;117245.64;1215763.41;9.29;135.18;124.77;10.50;10.808447318276;59.936561692696;294.33
2896.61;1512;1525;117244.00;1215764.15;9.29;135.20;124.73;10.50;10.808417999537;59.936568410018;294.33
2898.41;1513;1526;117242.45;1215764.85;9.30;135.08;124.61;10.60;10.808390311007;59.936574755012;294.33
2900.21;1514;1527;117240.72;1215765.63;9.31;135.09;124.49;10.70;10.808359363847;59.936581845569;294.33
2902.01;1515;1528;117239.17;1215766.33;9.32;135.11;124.44;10.76;10.808331675317;59.936588189657;294.33
2903.81;1516;1529;117237.44;1215767.12;9.32;135.10;124.36;10.83;10.808300728156;59.936595280215;294.33
2905.61;1517;1530;117235.80;1215767.86;9.33;135.08;124.35;10.85;10.808271411205;59.936601998443;294.33
2907.41;1518;1531;117234.25;1215768.56;9.34;135.08;124.34;10.88;10.808243722675;59.936608342531;294.33
2909.21;1519;1532;117232.51;1215769.34;9.35;135.06;124.32;10.89;10.808212775514;59.936615433089;294.33
2911.01;1520;1533;117230.97;1215770.04;9.35;135.09;124.31;10.87;10.808185086984;59.936621778082;294.33
2912.81;1521;1534;117229.23;1215770.82;9.36;135.04;124.28;10.88;10.808154139823;59.936628868640;294.33
2914.61;1522;1535;117227.59;1215771.57;9.37;135.04;124.25;10.90;10.808124821084;59.936635585962;294.33
2916.41;1523;1536;117226.05;1215772.27;9.37;135.18;124.25;10.90;10.808097132555;59.936641930050;294.33
2918.21;1524;1537;117224.31;1215773.05;9.38;135.17;124.26;10.88;10.808066185394;59.936649020608;294.33
2920.01;1525;1538;117222.76;1215773.75;9.39;135.12;124.27;10.85;10.808038496864;59.936655365601;294.33
2921.81;1526;1539;117221.03;1215774.53;9.40;135.07;124.28;10.82;10.808007551491;59.936662456159;294.33
2923.61;1527;1540;117219.39;1215775.27;9.40;135.03;124.29;10.79;10.807978232752;59.936669173482;294.33
2925.41;1528;1541;117217.84;1215775.97;9.41;135.02;124.27;10.79;10.807950544222;59.936675518475;294.33
2927.21;1529;1542;117216.11;1215776.76;9.42;135.01;124.22;10.81;10.807919597061;59.936682609033;294.33
2929.01;1530;1543;117214.56;1215777.46;9.43;134.99;124.11;10.89;10.807891908531;59.936688953121;294.33
2930.81;1531;1544;117212.83;1215778.24;9.43;134.95;124.03;10.91;10.807860961371;59.936696043678;294.33
2932.61;1532;1545;117211.19;1215778.98;9.44;134.62;123.89;10.89;10.807831644419;59.936702761907;294.33
2934.41;1533;1546;117209.64;1215779.68;9.45;134.46;123.74;10.90;10.807803954102;59.936709105994;294.33
2936.21;1534;1547;117207.91;1215780.46;9.46;134.03;123.67;10.83;10.807773008729;59.936716196552;294.33
2938.01;1535;1548;117206.36;1215781.16;9.46;133.79;123.30;11.06;10.807745318411;59.936722540640;294.33
2939.81;1536;1549;117204.63;1215781.95;9.47;133.32;122.94;11.23;10.807714373038;59.936729632103;294.33
2941.61;1537;1550;117202.99;1215782.69;9.48;133.17;122.75;10.80;10.807685054299;59.936736349426;294.33
2943.41;1538;1551;117201.44;1215783.39;9.49;133.24;122.38;10.56;10.807657365769;59.936742693514;294.33
2945.21;1539;1552;117199.71;1215784.17;9.49;132.49;122.07;10.31;10.807626418609;59.936749784071;294.33
2947.01;1540;1553;117198.16;1215784.87;9.50;132.21;121.93;10.25;10.807598730079;59.936756129065;294.33
2948.81;1541;1554;117196.43;1215785.66;9.51;132.09;121.63;10.43;10.807567782918;59.936763219622;294.33
2950.61;1542;1555;117194.79;1215786.40;9.52;131.98;121.42;10.64;10.807538465967;59.936769936945;294.33
2952.41;1543;1556;117193.24;1215787.10;9.52;132.04;121.01;11.05;10.807510777437;59.936776281033;294.33
2954.21;1544;1557;117191.51;1215787.88;9.53;132.05;120.57;11.46;10.807479830276;59.936783372496;294.33
2956.01;1545;1558;117189.96;1215788.58;9.54;132.06;120.35;11.65;10.807452141746;59.936789716584;294.33
2957.81;1546;1559;117188.23;1215789.36;9.55;132.02;119.88;12.11;10.807421194586;59.936796807142;294.33
2959.61;1547;1560;117186.59;1215790.10;9.55;131.94;119.52;12.49;10.807391877634;59.936803524464;294.33
2961.41;1548;1561;117185.04;1215790.80;9.56;131.96;119.33;12.68;10.807364187317;59.936809869458;294.33
2963.21;1549;1562;117183.31;1215791.59;9.57;132.05;118.86;13.14;10.807333241944;59.936816960015;294.33
2965.01;1550;1563;117181.76;1215792.29;9.57;132.00;118.44;13.20;10.807305551626;59.936823304103;294.33
2966.81;1551;1564;117180.03;1215793.07;9.58;131.07;118.23;12.59;10.807274606253;59.936830395567;294.33
2968.61;1552;1565;117178.39;1215793.81;9.59;130.00;117.84;12.16;10.807245287514;59.936837112889;294.33
2970.41;1553;1566;117176.84;1215794.51;9.60;129.51;117.46;11.79;10.807217598984;59.936843456977;294.33
2972.21;1554;1567;117175.11;1215795.30;9.60;128.65;117.25;11.24;10.807186651824;59.936850547535;294.33
2974.01;1555;1568;117173.56;1215796.00;9.61;128.25;116.87;11.02;10.807158963294;59.936856892528;294.33
2975.81;1556;1569;117171.83;1215796.78;9.62;127.39;116.80;10.43;10.807128016133;59.936863983086;294.33
2977.61;1557;1570;117170.19;1215797.52;9.63;127.05;116.65;9.82;10.807098699181;59.936870700408;294.33
2979.41;1558;1571;117168.64;1215798.22;9.63;126.05;116.51;9.28;10.807071010652;59.936877044496;294.33
2981.21;1559;1572;117166.91;1215799.00;9.64;125.23;116.44;8.68;10.807040063491;59.936884135960;294.33
2983.01;1560;1573;117165.36;1215799.70;9.65;124.79;116.31;8.48;10.807012374961;59.936890480047;294.33
2984.81;1561;1574;117163.63;1215800.49;9.66;124.43;116.17;8.43;10.806981427800;59.936897570605;294.33
2986.61;1562;1575;117161.99;1215801.23;9.66;124.44;116.11;8.37;10.806952109061;59.936904287928;294.33
2988.41;1563;1576;117160.44;1215801.93;9.67;124.45;115.97;8.52;10.806924420531;59.936910632921;294.33
2990.21;1564;1577;117158.71;1215802.71;9.68;124.39;115.82;8.74;10.806893473371;59.936917723479;294.33
2992.01;1565;1578;117157.16;1215803.41;9.69;124.34;115.73;8.89;10.806865784841;59.936924067567;294.33
2993.81;1566;1579;117155.43;1215804.19;9.69;124.31;115.57;9.17;10.806834837680;59.936931158124;294.33
2995.61;1567;1580;117153.79;1215804.93;9.70;124.29;115.49;9.36;10.806805520729;59.936937876353;294.33
2997.41;1568;1581;117152.24;1215805.64;9.71;124.42;115.32;9.60;10.806777832199;59.936944220440;294.33
2999.21;1569;1582;117150.51;1215806.42;9.72;124.78;115.16;9.84;10.806746885038;59.936951310998;294.33
3001.01;1570;1583;117148.96;1215807.12;9.72;125.24;115.07;10.51;10.806719196508;59.936957655992;294.33
3002.81;1571;1584;117147.23;1215807.90;9.73;125.92;114.94;11.29;10.806688249348;59.936964746549;294.33
3004.61;1572;1585;117145.59;1215808.64;9.74;126.65;114.85;12.03;10.806658932396;59.936971463872;294.33
3006.41;1573;1586;117144.04;1215809.34;9.74;126.75;114.81;12.78;10.806631242079;59.936977807960;294.33
3008.21;1574;1587;117142.31;1215810.13;9.75;127.59;114.72;13.90;10.806600296706;59.936984899423;294.33
3010.01;1575;1588;117140.76;1215810.83;9.76;128.67;114.64;14.37;10.806572606388;59.936991243511;294.33
3011.81;1576;1589;117139.03;1215811.61;9.77;128.97;114.59;14.41;10.806541661015;59.936998334068;294.33
3013.61;1577;1590;117137.39;1215812.35;9.77;128.91;114.52;14.47;10.806512342276;59.937005051391;294.33
3015.41;1578;1591;117135.84;1215813.05;9.78;128.67;114.43;14.51;10.806484653746;59.937011396385;294.33
3017.21;1579;1592;117134.11;1215813.83;9.79;128.50;114.38;14.54;10.806453706586;59.937018486942;294.33
3019.01;1580;1593;117132.56;1215814.53;9.80;128.18;114.30;14.68;10.806426018056;59.937024831030;294.33
3020.81;1581;1594;117130.83;1215815.32;9.80;128.21;114.25;14.74;10.806395070895;59.937031921587;294.33
3022.61;1582;1595;117129.19;1215816.06;9.81;129.02;114.16;15.35;10.806365753944;59.937038639816;294.33
3024.41;1583;1596;117127.64;1215816.76;9.82;129.82;114.12;15.98;10.806338065414;59.937044983904;294.33
