date;manometer_id;pressure_bar;chainage_m;pressure_elev;dist_tbm;;;;;;;;
2024-11-01;Sensor 31;28.4688;2280.2;291.4516;684.81;;;;;;;;
2024-11-01;Sensor 32;9.6421;2287.4;103.2146;677.61;;;;;;;;
2024-11-01;Sensor 32;9.6402;2287.4;103.1956;677.61;;;;;;;;
2024-11-01;Sensor 33;9.587;2391.8;103.0926;573.21;;;;;;;;
2024-11-01;Sensor 33;9.5889;2391.8;103.1116;573.21;;;;;;;;
2024-11-01;Sensor 34;9.5563;2399;102.8152;566.01;;;;;;;;
2024-11-01;Sensor 34;9.5532;2399;102.7842;566.01;;;;;;;;
2024-11-01;Sensor 35;16.8761;2413.4;176.0724;551.61;;;;;;;;
2024-11-01;Sensor 36;16.0246;2420.6;167.5866;544.41;;;;;;;;
2024-11-01;Sensor 36;16.0228;2420.6;167.5686;544.41;;;;;;;;
2024-11-01;Sensor 37;9.0502;1484.6;93.9964;1480.41;;;;;;;;
2024-11-01;Sensor 37;9.0521;1484.6;94.0154;1480.41;;;;;;;;
2024-11-01;Sensor 38;1.0485;1491.8;14.009;1473.21;;;;;;;;
2024-11-01;Sensor 38;1.0604;1491.8;14.128;1473.21;;;;;;;;
2024-11-01;Sensor 4;7.864;264.2;77.1201;2700.81;;;;;;;;
2024-11-01;Sensor 4;7.8603;264.2;77.0831;2700.81;;;;;;;;
2024-11-01;Sensor 40;0;1383.8;3.0802;1581.21;;;;;;;;
2024-11-01;Sensor 40;0.0013;1383.8;3.0932;1581.21;;;;;;;;
2024-11-01;Sensor 42;8.6924;1149.8;89.0425;1815.21;;;;;;;;
2024-11-01;Sensor 42;8.6974;1149.8;89.0925;1815.21;;;;;;;;
2024-11-01;Sensor 44;8.4715;842;85.5686;2123.01;;;;;;;;
2024-11-01;Sensor 44;8.4746;842;85.5996;2123.01;;;;;;;;
2024-11-01;Sensor 45;8.6924;890.6;87.9773;2074.41;;;;;;;;
2024-11-01;Sensor 45;8.6974;890.6;88.0273;2074.41;;;;;;;;
2024-11-01;Sensor 46;7.0145;897.8;71.2279;2067.21;;;;;;;;
2024-11-01;Sensor 46;7.017;897.8;71.2529;2067.21;;;;;;;;
2024-11-01;Sensor 47;9.5263;2485.4;102.8703;479.61;;;;;;;;
2024-11-01;Sensor 48;29.3122;2492.6;300.7585;472.41;;;;;;;;
2024-11-01;Sensor 48;29.3053;2492.6;300.6895;472.41;;;;;;;;
2024-11-01;Sensor 49;22.374;2784.2;232.5748;180.81;;;;;;;;
2024-11-01;Sensor 5;9.1647;327.2;90.385;2637.81;;;;;;;;
2024-11-01;Sensor 5;9.1628;327.2;90.366;2637.81;;;;;;;;
2024-11-01;Sensor 50;21.8879;2793.2;227.7508;171.81;;;;;;;;
2024-11-01;Sensor 6;9.0896;330.8;89.6488;2634.21;;;;;;;;
2024-11-01;Sensor 7;9.054;419;89.6552;2546.01;;;;;;;;
2024-11-01;Sensor 7;9.0558;419;89.6732;2546.01;;;;;;;;
2024-11-01;Sensor 8;9.064;426.2;89.7848;2538.81;;;;;;;;
2024-11-01;Sensor 8;9.0659;426.2;89.8038;2538.81;;;;;;;;
2024-11-01;Sensor 9;9.0577;455;89.8402;2510.01;;;;;;;;
2024-11-01;Sensor 9;9.0609;455;89.8722;2510.01;;;;;;;;
2024-11-02;Sensor 10;8.9864;462.2;89.1568;2528.01;;;;;;;;
2024-11-02;Sensor 13;0.1082;1715;5.5233;1275.21;;;;;;;;
2024-11-02;Sensor 14;9.2548;1722.2;97.0184;1268.01;;;;;;;;
2024-11-02;Sensor 15;9.9261;1805;104.0721;1185.21;;;;;;;;
2024-11-02;Sensor 17;12.2346;1873.4;127.4382;1116.81;;;;;;;;
2024-11-02;Sensor 18;9.7928;1880.6;103.0498;1109.61;;;;;;;;
2024-11-02;Sensor 19;0.0982;1941.8;6.3553;1048.41;;;;;;;;
2024-11-02;Sensor 2;4.8004;212;46.4258;2778.21;;;;;;;;
2024-11-02;Sensor 22;5.5912;2067.8;61.8031;922.41;;;;;;;;
2024-11-02;Sensor 23;7.5825;2154.2;82.0708;836.01;;;;;;;;
2024-11-02;Sensor 24;9.6815;2161.4;103.0908;828.81;;;;;;;;
2024-11-02;Sensor 25;7.4017;696.2;74.2714;2294.01;;;;;;;;
2024-11-02;Sensor 26;8.7061;703.4;87.345;2286.81;;;;;;;;
2024-11-02;Sensor 27;8.6104;1036.4;87.7565;1953.81;;;;;;;;
2024-11-02;Sensor 3;3.2182;255.2;30.6485;2735.01;;;;;;;;
2024-11-02;Sensor 31;28.6277;2280.2;293.0406;710.01;;;;;;;;
2024-11-02;Sensor 32;9.669;2287.4;103.4836;702.81;;;;;;;;
2024-11-02;Sensor 33;9.6208;2391.8;103.4306;598.41;;;;;;;;
2024-11-02;Sensor 34;9.5801;2399;103.0532;591.21;;;;;;;;
2024-11-02;Sensor 35;16.8692;2413.4;176.0034;576.81;;;;;;;;
2024-11-02;Sensor 36;16.106;2420.6;168.4006;569.61;;;;;;;;
2024-11-02;Sensor 37;9.0483;1484.6;93.9774;1505.61;;;;;;;;
2024-11-02;Sensor 38;0.6832;1491.8;10.356;1498.41;;;;;;;;
2024-11-02;Sensor 4;7.8365;264.2;76.8451;2726.01;;;;;;;;
2024-11-02;Sensor 42;8.6874;1149.8;88.9925;1840.41;;;;;;;;
2024-11-02;Sensor 44;8.4897;842;85.7506;2148.21;;;;;;;;
2024-11-02;Sensor 45;8.6874;890.6;87.9273;2099.61;;;;;;;;
2024-11-02;Sensor 47;9.5689;2485.4;103.2963;504.81;;;;;;;;
2024-11-02;Sensor 48;29.4004;2492.6;301.6405;497.61;;;;;;;;
2024-11-02;Sensor 49;22.1663;2784.2;230.4978;206.01;;;;;;;;
2024-11-02;Sensor 5;9.1897;327.2;90.635;2663.01;;;;;;;;
2024-11-02;Sensor 50;21.8379;2793.2;227.2508;197.01;;;;;;;;
2024-11-02;Sensor 6;9.0865;330.8;89.6178;2659.41;;;;;;;;
2024-11-02;Sensor 7;9.0796;419;89.9112;2571.21;;;;;;;;
2024-11-02;Sensor 8;9.0934;426.2;90.0788;2564.01;;;;;;;;
2024-11-02;Sensor 9;9.0878;455;90.1412;2535.21;;;;;;;;
2024-11-03;Sensor 10;8.9845;462.2;89.1378;2547.81;;;;;;;;
2024-11-03;Sensor 13;0.1164;1715;5.6053;1295.01;;;;;;;;
2024-11-03;Sensor 14;9.2492;1722.2;96.9624;1287.81;;;;;;;;
2024-11-03;Sensor 15;9.8973;1805;103.7841;1205.01;;;;;;;;
2024-11-03;Sensor 17;12.2546;1873.4;127.6382;1136.61;;;;;;;;
2024-11-03;Sensor 18;9.801;1880.6;103.1318;1129.41;;;;;;;;
2024-11-03;Sensor 19;0.1101;1941.8;6.4743;1068.21;;;;;;;;
2024-11-03;Sensor 2;4.9981;212;48.4028;2798.01;;;;;;;;
2024-11-03;Sensor 22;5.4892;2067.8;60.7831;942.21;;;;;;;;
2024-11-03;Sensor 24;9.6033;2161.4;102.3088;848.61;;;;;;;;
2024-11-03;Sensor 25;7.478;696.2;75.0344;2313.81;;;;;;;;
2024-11-03;Sensor 26;8.7024;703.4;87.308;2306.61;;;;;;;;
2024-11-03;Sensor 27;8.6073;1036.4;87.7255;1973.61;;;;;;;;
2024-11-03;Sensor 3;3.2201;255.2;30.6675;2754.81;;;;;;;;
2024-11-03;Sensor 31;28.6227;2280.2;292.9906;729.81;;;;;;;;
2024-11-03;Sensor 32;9.6402;2287.4;103.1956;722.61;;;;;;;;
2024-11-03;Sensor 33;9.5951;2391.8;103.1736;618.21;;;;;;;;
2024-11-03;Sensor 34;9.5513;2399;102.7652;611.01;;;;;;;;
2024-11-03;Sensor 35;16.8373;2413.4;175.6844;596.61;;;;;;;;
2024-11-03;Sensor 36;16.141;2420.6;168.7506;589.41;;;;;;;;
2024-11-03;Sensor 37;9.059;1484.6;94.0844;1525.41;;;;;;;;
2024-11-03;Sensor 38;1.7674;1491.8;21.198;1518.21;;;;;;;;
2024-11-03;Sensor 4;7.7783;264.2;76.2631;2745.81;;;;;;;;
2024-11-03;Sensor 40;0.005;1383.8;3.1302;1626.21;;;;;;;;
2024-11-03;Sensor 42;8.6824;1149.8;88.9425;1860.21;;;;;;;;
2024-11-03;Sensor 44;8.4778;842;85.6316;2168.01;;;;;;;;
2024-11-03;Sensor 45;8.6824;890.6;87.8773;2119.41;;;;;;;;
2024-11-03;Sensor 46;7.0013;897.8;71.0959;2112.21;;;;;;;;
2024-11-03;Sensor 47;9.5551;2485.4;103.1583;524.61;;;;;;;;
2024-11-03;Sensor 48;29.3747;2492.6;301.3835;517.41;;;;;;;;
2024-11-03;Sensor 49;22.9653;2784.2;238.4878;225.81;;;;;;;;
2024-11-03;Sensor 5;9.1866;327.2;90.604;2682.81;;;;;;;;
2024-11-03;Sensor 50;22.3872;2793.2;232.7438;216.81;;;;;;;;
2024-11-03;Sensor 6;9.0809;330.8;89.5618;2679.21;;;;;;;;
2024-11-03;Sensor 7;9.0759;419;89.8742;2591.01;;;;;;;;
2024-11-03;Sensor 8;9.0896;426.2;90.0408;2583.81;;;;;;;;
2024-11-03;Sensor 9;9.0815;455;90.0782;2555.01;;;;;;;;
2024-11-04;Sensor 10;8.9776;462.2;89.0688;2549.61;;;;;;;;
2024-11-04;Sensor 12;0.0213;1598;4.1734;1413.81;;;;;;;;
2024-11-04;Sensor 13;0.0995;1715;5.4363;1296.81;;;;;;;;
2024-11-04;Sensor 14;9.2429;1722.2;96.8994;1289.61;;;;;;;;
2024-11-04;Sensor 15;9.9937;1805;104.7481;1206.81;;;;;;;;
2024-11-04;Sensor 17;13.6473;1873.4;141.5652;1138.41;;;;;;;;
2024-11-04;Sensor 18;9.7978;1880.6;103.0998;1131.21;;;;;;;;
2024-11-04;Sensor 19;0.1064;1941.8;6.4373;1070.01;;;;;;;;
2024-11-04;Sensor 2;5.0237;212;48.6588;2799.81;;;;;;;;
2024-11-04;Sensor 22;5.4773;2067.8;60.6641;944.01;;;;;;;;
2024-11-04;Sensor 23;7.3517;2154.2;79.7628;857.61;;;;;;;;
2024-11-04;Sensor 24;9.5689;2161.4;101.9648;850.41;;;;;;;;
2024-11-04;Sensor 25;7.5256;696.2;75.5104;2315.61;;;;;;;;
2024-11-04;Sensor 26;8.7061;703.4;87.345;2308.41;;;;;;;;
2024-11-04;Sensor 27;8.6035;1036.4;87.6875;1975.41;;;;;;;;
2024-11-04;Sensor 3;3.2219;255.2;30.6855;2756.61;;;;;;;;
2024-11-04;Sensor 30;8.5766;1275.8;88.4023;1736.01;;;;;;;;
2024-11-04;Sensor 31;28.7328;2280.2;294.0916;731.61;;;;;;;;
2024-11-04;Sensor 32;9.6383;2287.4;103.1766;724.41;;;;;;;;
2024-11-04;Sensor 35;16.8235;2413.4;175.5464;598.41;;;;;;;;
2024-11-04;Sensor 36;16.2223;2420.6;169.5636;591.21;;;;;;;;
2024-11-04;Sensor 37;9.0383;1484.6;93.8774;1527.21;;;;;;;;
2024-11-04;Sensor 38;4.3712;1491.8;47.236;1520.01;;;;;;;;
2024-11-04;Sensor 4;7.615;264.2;74.6301;2747.61;;;;;;;;
2024-11-04;Sensor 40;0;1383.8;3.0802;1628.01;;;;;;;;
2024-11-04;Sensor 42;8.6717;1149.8;88.8355;1862.01;;;;;;;;
2024-11-04;Sensor 44;8.4815;842;85.6686;2169.81;;;;;;;;
2024-11-04;Sensor 45;8.6717;890.6;87.7703;2121.21;;;;;;;;
2024-11-04;Sensor 46;6.9819;897.8;70.9019;2114.01;;;;;;;;
2024-11-04;Sensor 47;9.5501;2485.4;103.1083;526.41;;;;;;;;
2024-11-04;Sensor 48;29.3578;2492.6;301.2145;519.21;;;;;;;;
2024-11-04;Sensor 49;23.1035;2784.2;239.8698;227.61;;;;;;;;
2024-11-04;Sensor 5;9.1897;327.2;90.635;2684.61;;;;;;;;
2024-11-04;Sensor 50;22.1613;2793.2;230.4848;218.61;;;;;;;;
2024-11-04;Sensor 6;9.0746;330.8;89.4988;2681.01;;;;;;;;
2024-11-04;Sensor 7;9.0777;419;89.8922;2592.81;;;;;;;;
2024-11-04;Sensor 9;9.0827;455;90.0902;2556.81;;;;;;;;
2024-11-05;Sensor 10;8.9714;462.2;89.0068;2551.41;;;;;;;;
2024-11-05;Sensor 12;0.0231;1598;4.1914;1415.61;;;;;;;;
2024-11-05;Sensor 13;0.1064;1715;5.5053;1298.61;;;;;;;;
2024-11-05;Sensor 14;9.2373;1722.2;96.8434;1291.41;;;;;;;;
2024-11-05;Sensor 15;9.9342;1805;104.1531;1208.61;;;;;;;;
2024-11-05;Sensor 17;16.9236;1873.4;174.3282;1140.21;;;;;;;;
2024-11-05;Sensor 18;9.8028;1880.6;103.1498;1133.01;;;;;;;;
2024-11-05;Sensor 19;0.0795;1941.8;6.1683;1071.81;;;;;;;;
2024-11-05;Sensor 2;5.1376;212;49.7978;2801.61;;;;;;;;
2024-11-05;Sensor 22;5.2558;2067.8;58.4491;945.81;;;;;;;;
2024-11-05;Sensor 23;7.6607;2154.2;82.8528;859.41;;;;;;;;
2024-11-05;Sensor 24;9.6439;2161.4;102.7148;852.21;;;;;;;;
2024-11-05;Sensor 25;7.7596;696.2;77.8504;2317.41;;;;;;;;
2024-11-05;Sensor 26;8.6974;703.4;87.258;2310.21;;;;;;;;
2024-11-05;Sensor 27;8.5904;1036.4;87.5565;1977.21;;;;;;;;
2024-11-05;Sensor 3;3.2163;255.2;30.6295;2758.41;;;;;;;;
2024-11-05;Sensor 30;8.5635;1275.8;88.2713;1737.81;;;;;;;;
2024-11-05;Sensor 31;28.7923;2280.2;294.6866;733.41;;;;;;;;
2024-11-05;Sensor 32;9.6452;2287.4;103.2456;726.21;;;;;;;;
2024-11-05;Sensor 33;9.607;2391.8;103.2926;621.81;;;;;;;;
2024-11-05;Sensor 34;9.5582;2399;102.8342;614.61;;;;;;;;
2024-11-05;Sensor 35;16.8304;2413.4;175.6154;600.21;;;;;;;;
2024-11-05;Sensor 36;16.2305;2420.6;169.6456;593.01;;;;;;;;
2024-11-05;Sensor 37;9.0302;1484.6;93.7964;1529.01;;;;;;;;
2024-11-05;Sensor 38;3.7775;1491.8;41.299;1521.81;;;;;;;;
2024-11-05;Sensor 4;7.0094;264.2;68.5741;2749.41;;;;;;;;
2024-11-05;Sensor 42;8.6655;1149.8;88.7735;1863.81;;;;;;;;
2024-11-05;Sensor 44;8.4715;842;85.5686;2171.61;;;;;;;;
2024-11-05;Sensor 45;8.6655;890.6;87.7083;2123.01;;;;;;;;
2024-11-05;Sensor 46;6.9794;897.8;70.8769;2115.81;;;;;;;;
2024-11-05;Sensor 47;9.572;2485.4;103.3273;528.21;;;;;;;;
2024-11-05;Sensor 48;29.4123;2492.6;301.7595;521.01;;;;;;;;
2024-11-05;Sensor 49;23.6584;2784.2;245.4188;229.41;;;;;;;;
2024-11-05;Sensor 5;9.1747;327.2;90.485;2686.41;;;;;;;;
2024-11-05;Sensor 50;22.4985;2793.2;233.8568;220.41;;;;;;;;
2024-11-05;Sensor 6;9.0659;330.8;89.4118;2682.81;;;;;;;;
2024-11-05;Sensor 7;9.0696;419;89.8112;2594.61;;;;;;;;
2024-11-05;Sensor 8;9.0815;426.2;89.9598;2587.41;;;;;;;;
2024-11-05;Sensor 9;9.0746;455;90.0092;2558.61;;;;;;;;
2024-11-06;Sensor 10;8.9726;462.2;89.0188;2574.81;;;;;;;;
2024-11-06;Sensor 12;0.0213;1598;4.1734;1439.01;;;;;;;;
2024-11-06;Sensor 13;0.1051;1715;5.4923;1322.01;;;;;;;;
2024-11-06;Sensor 14;9.2341;1722.2;96.8114;1314.81;;;;;;;;
2024-11-06;Sensor 15;9.943;1805;104.2411;1232.01;;;;;;;;
2024-11-06;Sensor 17;15.6411;1873.4;161.5032;1163.61;;;;;;;;
2024-11-06;Sensor 18;9.8078;1880.6;103.1998;1156.41;;;;;;;;
2024-11-06;Sensor 19;0.1014;1941.8;6.3873;1095.21;;;;;;;;
2024-11-06;Sensor 2;5.0988;212;49.4098;2825.01;;;;;;;;
2024-11-06;Sensor 22;5.1889;2067.8;57.7801;969.21;;;;;;;;
2024-11-06;Sensor 23;7.5975;2154.2;82.2208;882.81;;;;;;;;
2024-11-06;Sensor 24;9.7127;2161.4;103.4028;875.61;;;;;;;;
2024-11-06;Sensor 25;7.7039;696.2;77.2934;2340.81;;;;;;;;
2024-11-06;Sensor 26;8.6886;703.4;87.17;2333.61;;;;;;;;
2024-11-06;Sensor 27;8.5885;1036.4;87.5375;2000.61;;;;;;;;
2024-11-06;Sensor 3;3.2201;255.2;30.6675;2781.81;;;;;;;;
2024-11-06;Sensor 30;8.4534;1275.8;87.1703;1761.21;;;;;;;;
2024-11-06;Sensor 31;28.9162;2280.2;295.9256;756.81;;;;;;;;
2024-11-06;Sensor 32;9.6658;2287.4;103.4516;749.61;;;;;;;;
2024-11-06;Sensor 33;9.6239;2391.8;103.4616;645.21;;;;;;;;
2024-11-06;Sensor 34;9.5801;2399;103.0532;638.01;;;;;;;;
2024-11-06;Sensor 35;16.8692;2413.4;176.0034;623.61;;;;;;;;
2024-11-06;Sensor 37;9.0164;1484.6;93.6584;1552.41;;;;;;;;
2024-11-06;Sensor 38;1.8218;1491.8;21.742;1545.21;;;;;;;;
2024-11-06;Sensor 4;6.8699;264.2;67.1791;2772.81;;;;;;;;
2024-11-06;Sensor 42;8.6586;1149.8;88.7045;1887.21;;;;;;;;
2024-11-06;Sensor 44;8.4646;842;85.4996;2195.01;;;;;;;;
2024-11-06;Sensor 45;8.6586;890.6;87.6393;2146.41;;;;;;;;
2024-11-06;Sensor 46;6.9738;897.8;70.8209;2139.21;;;;;;;;
2024-11-06;Sensor 47;9.5926;2485.4;103.5333;551.61;;;;;;;;
2024-11-06;Sensor 48;29.4561;2492.6;302.1975;544.41;;;;;;;;
2024-11-06;Sensor 49;23.8305;2784.2;247.1398;252.81;;;;;;;;
2024-11-06;Sensor 5;9.1816;327.2;90.554;2709.81;;;;;;;;
2024-11-06;Sensor 50;22.7363;2793.2;236.2348;243.81;;;;;;;;
2024-11-06;Sensor 6;9.069;330.8;89.4428;2706.21;;;;;;;;
2024-11-06;Sensor 7;9.0727;419;89.8422;2618.01;;;;;;;;
2024-11-06;Sensor 8;9.0796;426.2;89.9408;2610.81;;;;;;;;
2024-11-06;Sensor 9;9.0759;455;90.0222;2582.01;;;;;;;;
2024-11-07;Sensor 10;8.9745;462.2;89.0378;2591.01;;;;;;;;
2024-11-07;Sensor 12;0.0231;1598;4.1914;1455.21;;;;;;;;
2024-11-07;Sensor 13;0.1014;1715;5.4553;1338.21;;;;;;;;
2024-11-07;Sensor 14;9.2442;1722.2;96.9124;1331.01;;;;;;;;
2024-11-07;Sensor 15;9.8785;1805;103.5961;1248.21;;;;;;;;
2024-11-07;Sensor 17;15.7293;1873.4;162.3852;1179.81;;;;;;;;
2024-11-07;Sensor 18;9.811;1880.6;103.2318;1172.61;;;;;;;;
2024-11-07;Sensor 19;0.1132;1941.8;6.5053;1111.41;;;;;;;;
2024-11-07;Sensor 2;5.1482;212;49.9038;2841.21;;;;;;;;
2024-11-07;Sensor 22;5.1088;2067.8;56.9791;985.41;;;;;;;;
2024-11-07;Sensor 23;7.8559;2154.2;84.8048;899.01;;;;;;;;
2024-11-07;Sensor 24;9.7296;2161.4;103.5718;891.81;;;;;;;;
2024-11-07;Sensor 25;7.6989;696.2;77.2434;2357.01;;;;;;;;
2024-11-07;Sensor 26;8.6924;703.4;87.208;2349.81;;;;;;;;
2024-11-07;Sensor 27;8.5935;1036.4;87.5875;2016.81;;;;;;;;
2024-11-07;Sensor 3;3.2232;255.2;30.6985;2798.01;;;;;;;;
2024-11-07;Sensor 30;8.4058;1275.8;86.6943;1777.41;;;;;;;;
2024-11-07;Sensor 31;28.8655;2280.2;295.4186;773.01;;;;;;;;
2024-11-07;Sensor 32;9.684;2287.4;103.6336;765.81;;;;;;;;
2024-11-07;Sensor 33;9.6427;2391.8;103.6496;661.41;;;;;;;;
2024-11-07;Sensor 34;9.592;2399;103.1722;654.21;;;;;;;;
2024-11-07;Sensor 35;16.8861;2413.4;176.1724;639.81;;;;;;;;
2024-11-07;Sensor 37;9.0264;1484.6;93.7584;1568.61;;;;;;;;
2024-11-07;Sensor 38;1.7386;1491.8;20.91;1561.41;;;;;;;;
2024-11-07;Sensor 4;6.7423;264.2;65.9031;2789.01;;;;;;;;
2024-11-07;Sensor 40;0.0013;1383.8;3.0932;1669.41;;;;;;;;
2024-11-07;Sensor 42;8.6605;1149.8;88.7235;1903.41;;;;;;;;
2024-11-07;Sensor 44;8.4696;842;85.5496;2211.21;;;;;;;;
2024-11-07;Sensor 45;8.6605;890.6;87.6583;2162.61;;;;;;;;
2024-11-07;Sensor 46;6.9782;897.8;70.8649;2155.41;;;;;;;;
2024-11-07;Sensor 47;9.6164;2485.4;103.7713;567.81;;;;;;;;
2024-11-07;Sensor 48;29.5117;2492.6;302.7535;560.61;;;;;;;;
2024-11-07;Sensor 49;24.2722;2784.2;251.5568;269.01;;;;;;;;
2024-11-07;Sensor 5;9.1866;327.2;90.604;2726.01;;;;;;;;
2024-11-07;Sensor 50;23.3012;2793.2;241.8838;260.01;;;;;;;;
2024-11-07;Sensor 6;9.0709;330.8;89.4618;2722.41;;;;;;;;
2024-11-07;Sensor 7;9.0777;419;89.8922;2634.21;;;;;;;;
2024-11-07;Sensor 8;9.0915;426.2;90.0598;2627.01;;;;;;;;
2024-11-07;Sensor 9;9.0827;455;90.0902;2598.21;;;;;;;;
2024-11-08;Sensor 10;8.9726;462.2;89.0188;2600.01;;;;;;;;
2024-11-08;Sensor 12;0.0282;1598;4.2424;1464.21;;;;;;;;
2024-11-08;Sensor 13;0.0932;1715;5.3733;1347.21;;;;;;;;
2024-11-08;Sensor 14;9.2392;1722.2;96.8624;1340.01;;;;;;;;
2024-11-08;Sensor 15;9.9818;1805;104.6291;1257.21;;;;;;;;
2024-11-08;Sensor 17;15.932;1873.4;164.4122;1188.81;;;;;;;;
2024-11-08;Sensor 18;9.8179;1880.6;103.3008;1181.61;;;;;;;;
2024-11-08;Sensor 19;0.1232;1941.8;6.6053;1120.41;;;;;;;;
2024-11-08;Sensor 2;5.1276;212;49.6978;2850.21;;;;;;;;
2024-11-08;Sensor 22;4.9518;2067.8;55.4091;994.41;;;;;;;;
2024-11-08;Sensor 23;7.6338;2154.2;82.5838;908.01;;;;;;;;
2024-11-08;Sensor 24;9.7328;2161.4;103.6038;900.81;;;;;;;;
2024-11-08;Sensor 25;7.707;696.2;77.3244;2366.01;;;;;;;;
2024-11-08;Sensor 26;8.6974;703.4;87.258;2358.81;;;;;;;;
2024-11-08;Sensor 27;8.5966;1036.4;87.6185;2025.81;;;;;;;;
2024-11-08;Sensor 3;3.2201;255.2;30.6675;2807.01;;;;;;;;
2024-11-08;Sensor 30;8.3802;1275.8;86.4383;1786.41;;;;;;;;
2024-11-08;Sensor 31;28.6922;2280.2;293.6856;782.01;;;;;;;;
2024-11-08;Sensor 32;9.6858;2287.4;103.6516;774.81;;;;;;;;
2024-11-08;Sensor 33;9.6458;2391.8;103.6806;670.41;;;;;;;;
2024-11-08;Sensor 34;9.597;2399;103.2222;663.21;;;;;;;;
2024-11-08;Sensor 35;16.8811;2413.4;176.1224;648.81;;;;;;;;
2024-11-08;Sensor 37;9.0096;1484.6;93.5904;1577.61;;;;;;;;
2024-11-08;Sensor 38;2.2072;1491.8;25.596;1570.41;;;;;;;;
2024-11-08;Sensor 4;6.6366;264.2;64.8461;2798.01;;;;;;;;
2024-11-08;Sensor 40;0;1383.8;3.0802;1678.41;;;;;;;;
2024-11-08;Sensor 42;8.6567;1149.8;88.6855;1912.41;;;;;;;;
2024-11-08;Sensor 44;8.4628;842;85.4816;2220.21;;;;;;;;
2024-11-08;Sensor 45;8.6567;890.6;87.6203;2171.61;;;;;;;;
2024-11-08;Sensor 46;6.9619;897.8;70.7019;2164.41;;;;;;;;
2024-11-08;Sensor 47;9.6264;2485.4;103.8713;576.81;;;;;;;;
2024-11-08;Sensor 48;29.5199;2492.6;302.8355;569.61;;;;;;;;
2024-11-08;Sensor 49;24.5149;2784.2;253.9838;278.01;;;;;;;;
2024-11-08;Sensor 5;9.1916;327.2;90.654;2735.01;;;;;;;;
2024-11-08;Sensor 50;23.9218;2793.2;248.0898;269.01;;;;;;;;
2024-11-08;Sensor 6;9.0677;330.8;89.4298;2731.41;;;;;;;;
2024-11-08;Sensor 7;9.0796;419;89.9112;2643.21;;;;;;;;
2024-11-08;Sensor 8;9.0946;426.2;90.0908;2636.01;;;;;;;;
2024-11-09;Sensor 10;8.9608;462.2;88.9008;2600.01;;;;;;;;
2024-11-09;Sensor 12;0.0231;1598;4.1914;1464.21;;;;;;;;
2024-11-09;Sensor 13;0.0945;1715;5.3863;1347.21;;;;;;;;
2024-11-09;Sensor 14;9.2273;1722.2;96.7434;1340.01;;;;;;;;
2024-11-09;Sensor 15;10.0174;1805;104.9851;1257.21;;;;;;;;
2024-11-09;Sensor 17;14.5601;1873.4;150.6932;1188.81;;;;;;;;
2024-11-09;Sensor 18;9.8147;1880.6;103.2688;1181.61;;;;;;;;
2024-11-09;Sensor 19;0.1301;1941.8;6.6743;1120.41;;;;;;;;
2024-11-09;Sensor 2;5.1808;212;50.2298;2850.21;;;;;;;;
2024-11-09;Sensor 22;4.761;2067.8;53.5011;994.41;;;;;;;;
2024-11-09;Sensor 23;7.5894;2154.2;82.1398;908.01;;;;;;;;
2024-11-09;Sensor 24;9.7346;2161.4;103.6218;900.81;;;;;;;;
2024-11-09;Sensor 25;7.7664;696.2;77.9184;2366.01;;;;;;;;
2024-11-09;Sensor 26;8.6836;703.4;87.12;2358.81;;;;;;;;
2024-11-09;Sensor 27;8.5816;1036.4;87.4685;2025.81;;;;;;;;
2024-11-09;Sensor 3;3.2219;255.2;30.6855;2807.01;;;;;;;;
2024-11-09;Sensor 31;28.6722;2280.2;293.4856;782.01;;;;;;;;
2024-11-09;Sensor 32;9.6808;2287.4;103.6016;774.81;;;;;;;;
2024-11-09;Sensor 33;9.6427;2391.8;103.6496;670.41;;;;;;;;
2024-11-09;Sensor 34;9.5901;2399;103.1532;663.21;;;;;;;;
2024-11-09;Sensor 35;16.8761;2413.4;176.0724;648.81;;;;;;;;
2024-11-09;Sensor 37;8.9858;1484.6;93.3524;1577.61;;;;;;;;
2024-11-09;Sensor 38;3.5779;1491.8;39.303;1570.41;;;;;;;;
2024-11-09;Sensor 4;6.5102;264.2;63.5821;2798.01;;;;;;;;
2024-11-09;Sensor 42;8.6448;1149.8;88.5665;1912.41;;;;;;;;
2024-11-09;Sensor 44;8.4496;842;85.3496;2220.21;;;;;;;;
2024-11-09;Sensor 45;8.6448;890.6;87.5013;2171.61;;;;;;;;
2024-11-09;Sensor 46;6.95;897.8;70.5829;2164.41;;;;;;;;
2024-11-09;Sensor 47;9.6045;2485.4;103.6523;576.81;;;;;;;;
2024-11-09;Sensor 48;29.498;2492.6;302.6165;569.61;;;;;;;;
2024-11-09;Sensor 49;24.7764;2784.2;256.5988;278.01;;;;;;;;
2024-11-09;Sensor 5;9.1778;327.2;90.516;2735.01;;;;;;;;
2024-11-09;Sensor 50;24.132;2793.2;250.1918;269.01;;;;;;;;
2024-11-09;Sensor 6;9.0571;330.8;89.3238;2731.41;;;;;;;;
2024-11-09;Sensor 7;9.0677;419;89.7922;2643.21;;;;;;;;
2024-11-09;Sensor 8;9.0846;426.2;89.9908;2636.01;;;;;;;;
2024-11-09;Sensor 9;9.0727;455;89.9902;2607.21;;;;;;;;
2024-11-10;Sensor 10;8.9557;462.2;88.8498;2600.01;;;;;;;;
